|sequence|error|arcom_id|animaux|Paysage|ruralité|Danse|Saga|Mascotte|Famille|Recette|bonne humeur|enfants|parents|interpellation
876|Présentation de la gamme WATER MIX.|False|8959|0.0010006454540416598|0.012703986838459969|0.002703112782910466|0.0020114502403885126|0.00856301374733448|0.0017853567842394114|0.0013350880471989512|0.003069663420319557|0.0012082526227459311|0.001825258252210915|0.001347211073152721|0.000581523694563657
877|Une jeune DJ panique un peu en arrivant sur scène mais elle reprend vite le contrôle en touchant un LIPTON GREEN ICE TEA qui l'a propulsée dans la jungle, ce qui a eu pour effet de la calmer.|False|16612|0.027959417551755905|0.005853412672877312|0.003144011599943042|0.013277349062263966|0.012786257080733776|0.004766799509525299|0.004071785137057304|0.018902303650975227|0.03921618312597275|0.0030332766473293304|0.0021142158657312393|0.0010404314380139112
878|Une petite fille boit une gorgée de VOLVIC avant de s'endormir. Commencent alors deux monologues qui se croisent, l'un venant de la fillette qui nous fait part de ses frayeurs nocturnes, l'autre du volcan ancestral dont est issue l'eau. Les images alternent de l'un à l'autre jusqu'à se fusionner, le volcan donnant suffisamment de courage à la fillette pour qu'elle éteigne sereinement sa veilleuse.|False|19833|0.0003618680057115853|0.0014825183898210526|0.002406866755336523|0.00173791847191751|0.0024522272869944572|0.00041556477663107216|0.0019663728307932615|0.0025228955782949924|0.00037823873572051525|0.029377667233347893|0.000546288734767586|0.00014287074736785144
879|Un camion chargé de pommes et un camion chargé de bouteilles VOLVIC manquent de se percuter. Les bouteilles et les pommes sont alors projetés dans toute la ville. Les pommes explosent comme si elles étaient remplies d'eau à chaque fois que quelqu'un les touche.|False|1625|0.00016238284297287464|0.005392938852310181|0.0023608666379004717|0.0028046343941241503|0.0020365111995488405|0.0015460955910384655|0.002039014594629407|0.002724926918745041|0.0013847964582964778|0.001229031477123499|0.0010206260485574603|0.0011610299116000533
880|Un sol gelé se brise pour laisser place aux boissons aux agrumes TROPICANA afin de faire le plein de vitamine C et laisser entrer le soleil pendant l'hiver.|False|35561|0.00011122451542178169|0.21163304150104523|0.007744974456727505|0.0021529796067625284|0.004969577305018902|0.00015992610133253038|0.00042106243199668825|0.017874618992209435|0.0004061064391862601|0.00019780456204898655|0.0002689621760509908|7.215223013190553e-05
881|Présentation du nouveau COCA-COLA et de son nouveau goût, l'identité visuelle change également, des lettres noires sur un fond rouge, plus attrayante et facile à identifier en point de vente.|False|39411|7.187620212789625e-05|0.0005735891754738986|0.00019982409139629453|0.000934307579882443|0.0023344112560153008|0.0002624283079057932|0.0004696028190664947|0.2961554527282715|0.00395124452188611|9.264193795388564e-05|0.00018133119738195091|0.00010627583833411336
882|Devant leur grand-père, des soeurs jumelles lui demandent de choisir laquelle des deux est sa préférée. Interloqué, l'homme finit par leur répondre que sa préférée n'est autre que l'eau CRISTALINE.|False|46430|0.00048003910342231393|0.001954695675522089|0.002248109085485339|0.0028144349344074726|0.0025588308926671743|0.0006235962500795722|0.023262012749910355|0.005306310951709747|0.0006970487302169204|0.008057691156864166|0.002833944745361805|0.00487022427842021
883|Devant un parc aquatique où seuls les produits sains ont le droit de rentrer, un CAPRI-SUN se fait doubler par une bouteille de soda qui se voit refuser l'accès à cause de ses ingrédients artificiels détectés au scanner. Le CAPRI-SUN rentre sans problème et peut profiter du toboggan aquatique. La bouteille tente de rentrer, déguisée en CAPRI-SUN.|False|36631|0.17235471308231354|0.6206192374229431|0.3403380215167999|0.6698414087295532|0.5637943744659424|0.3434709906578064|0.05516953393816948|0.09713594615459442|0.03383032977581024|0.01607169583439827|0.0465376079082489|0.2177935689687729
884|Coca-Cola lance son nouveau Coca-Cola sans sucre et sa nouvelle recette dans le monde entier avec une nouvelle identité visuelle, des lettres noires sur un fond rouge, attrayante et facile à identifier au point de vente.|False|39303|8.663614426041022e-05|0.0004920125938951969|0.00034043268533423543|0.007507019210606813|0.0009721539681777358|0.014314383268356323|0.0008977967081591487|0.9028404951095581|0.0012024532770738006|0.000202976239961572|0.0002996385155711323|0.00021114763512741774
885|"Dans un restaurant, un mafieux se fait arrêter par la police alors qu'une jeune femme déambule en roller au milieu d'un tournoi d'échecs. Chacun déguste un SCHWEPPES et entonne dans la foulée un ""I like it like that""."|False|50255|0.00010820308671100065|0.0006741388933733106|0.0016045131487771869|0.00876601692289114|0.0032843921799212694|0.0016209050081670284|0.0016372856916859746|0.012605621479451656|0.017140062525868416|0.0001819851459003985|0.0007058766786940396|0.09696867316961288
886|Saynètes absurdes au cours desquelles des personnes inventent n'importe quel prétexte pour trinquer avec une TOURTEL TWIST. Ainsi, ils entendent des cigales là où il y a un système d'arrosage, sont ravis de trouver du papier dans une photocopieuse ou dédouanent un voisin qui vient d'abattre un citronnier tombé chez la voisine.|False|31963|0.005648053716868162|0.0034069144167006016|0.003699067048728466|0.00243305298499763|0.0025741958525031805|0.00194363493937999|0.002213206375017762|0.005622731521725655|0.00349914631806314|0.001735445810481906|0.0012762199621647596|0.0013349481159821153
887|Lors d'une randonnée, le téléphone de Patrick sonne. Au bout du fil, son corps lui rappelle qu'il est déshydraté et que son propriétaire doit agir avant qu'il ne se sente mal. Il boit alors ST-YORRE pour réhydrater son corps.|False|38835|0.0011513984063640237|0.0015993976267054677|0.006264450494199991|0.0028575712349265814|0.0024126600474119186|0.001639318186789751|0.0034964734222739935|0.005082488525658846|0.001150919240899384|0.001434166799299419|0.0016271175118163228|0.0010223794961348176
888|Au moment où une femme boit une bouteille de MAY TEA, un vent de fraîheur se lève et réveille la nature qui l'entoure. Le même phénomène se produit avec un homme dans un square. Ils se rejoignent l'un l'autre sur le pont d'une ville envahie par la nature.|False|11477|0.0008792917360551655|0.33460384607315063|0.04839831590652466|0.025041772052645683|0.013228986412286758|0.008713625371456146|0.0010823770426213741|0.013338924385607243|0.4679493308067322|7.550002919742838e-05|0.0002243523922516033|7.685492892051116e-05
889|En off, un homme identifie des personnes qui, par leur action, contribuent à colorer le monde. Comme un homme qui fait du karaoké, une femme âgée qui roule sur son chariot de courses ou encore des pompiers qui font de la corde à sauter.|False|45202|0.0007338934810832143|0.04999833554029465|0.0032104512210935354|0.004566453862935305|0.002547604264691472|0.0015030789654701948|0.0028755732346326113|0.0007760034641250968|0.008726154454052448|0.0009702860843390226|0.0006059853476472199|0.0001820516336010769
890|Dans l'espace, des astronautes russes sont surpris par une alarme sonore : un satellite est sur le point de s'écraser sur la planète Terre. Pendant ce temps-là, sur une plage, un homme et un ours ont entamé une partie de beach tennis. Leur match est soudainement interrompu par le satellite qui finit sa course sur le joueur homme. L'ours, étonné, n'en revient pas et pense que c'est son jeu qui est à l'origine de ce qui vient de se passer. Il récupère tranquillement la raquette de son adversaire dans le sable.|False|1382|0.01877303421497345|0.0007288221386261284|0.0001514126779511571|0.003753713797777891|0.0029331676196306944|0.00057532440405339|0.0005189725779928267|0.0005879862583242357|0.0012293098261579871|0.0003156130260322243|0.00033142499160021544|0.0013230961048975587
891|Des jeunes de la génération Z vivent leur vie et profitent de leur liberté pour être eux-mêmes.|False|43530|0.0002343331289011985|0.002259116852656007|0.0015155001310631633|0.010382834821939468|0.0058305999264121056|0.0014699335442855954|0.0006402913713827729|0.0010777446441352367|0.008407899178564548|0.013916446827352047|0.0003383681469131261|0.0003661613445729017
892|Plan sur des canettes de COCA COLA LIGHT TASTE d'où s'échappent des bulles de couleur. Une voix off souligne la légèreté du breuvage et nous invite à en goûter.|False|27309|4.8966747272061184e-05|0.00017039119848050177|9.187318210024387e-05|0.00041204129229299724|0.00047812110278755426|9.735750791151077e-05|9.975209832191467e-05|0.020339485257864|0.04211483523249626|6.942551408428699e-05|8.435721974819899e-05|5.815007534692995e-05
893|Un frère et une sœur sont en admiration devant un homme torse nu qui nettoie leur piscine. Ils se lancent dans une course sans merci pour offrir au garçon un COCA COLA bien frais, mais finalement c'est leur mère qui arrivera avant eux.|False|17090|0.0011318211909383535|0.0016114752506837249|0.010337629355490208|0.00318174553103745|0.0018424475565552711|0.0010215031215921044|0.04616096615791321|0.005402616690844297|0.015705307945609093|0.0696646124124527|0.022952409461140633|0.0001998475199798122
894|"Sur l'air de la chanson ""Le tourbillon de la vie"" de Jeanne Moreau, une jeune femme boit quotidiennement du VICHY CELESTINS. Elle se sent ainsi plus légère et séduisante et tourbillonne sur elle-même."|False|44714|7.248999463627115e-05|0.0001920317590702325|0.0006103835185058415|0.008557901717722416|0.001094602863304317|0.0003965234209317714|0.0014318603789433837|0.012165737338364124|0.11447209864854813|9.674466855358332e-05|0.0002218571025878191|0.000135165304527618
895|Un homme boit TOURTEL TWIST mojito avant de regarder dans ses jumelles, il aperçoit alors un bateau tractant simultanément une vingtaine de ski nautique|False|25768|0.000525770359672606|0.004103371873497963|0.0054384805262088776|0.005336802452802658|0.004233166575431824|0.0012436615070328116|0.0017940514953806996|0.004932756070047617|0.00592042924836278|0.00035421180655248463|0.0008760162745602429|0.0008707638480700552
896|Un chien nommé BOBBY parcourt toute une ville à la recherche d'une bouteille de Coca-Cola portant son prénom. Sa longue quête va le mener tout en haut d'un immeuble où l'attend une horde d'autres chiens ainsi qu'une grande publicité lumineuse Coca-cola mentionnant son petit nom.|False|1960|0.9870755672454834|0.00034555557067506015|0.00012761038669850677|0.0028894238639622927|0.0008327281102538109|0.08120561391115189|0.002052118070423603|0.002964665414765477|0.0027774262707680464|0.003076051827520132|0.00016096689796540886|0.00029849226120859385
897|"A Vittel, en pleine forêt, parce que l'eau de la rivière que boivent les animaux est naturellement source de vitalité, un écureuil, prend son élan sur une branche et bondit si haut et si fort, qu'il arrive à ""dunker"" une noisette dans son nid."|False|36640|0.04262489452958107|0.01886947639286518|0.005038290750235319|0.0014032172039151192|0.0011645135236904025|0.0011324842926114798|0.001092529040761292|0.001063095754943788|0.0007899251068010926|0.0005258446908555925|0.0003430552897043526|0.00014166184701025486
898|Au moment où une femme boit une bouteille de MAY TEA, un vent de fraîcheur se lève et réveille la nature qui l'entoure. Le même phénomène se produit avec un homme dans un square. Ils se rejoignent l'un l'autre sur le pont d'une ville envahie par la nature.|False|11555|0.0007391985855065286|0.29134809970855713|0.04254575073719025|0.026012012735009193|0.014698964543640614|0.008115864358842373|0.0011780454078689218|0.017292143777012825|0.01576717384159565|7.689734775340185e-05|0.00022452091798186302|7.843677303753793e-05
899|Luc Baeyens, directeur général CRISTALINE, évoque le recyclage au sein de l'entreprise CRISTALINE.|False|36870|0.00027037321706302464|0.0014949277974665165|0.0006917953141964972|0.001248065964318812|0.00166430848184973|0.0009147637756541371|0.001249846420250833|0.002223683288320899|0.000270444608759135|0.0005385284894146025|0.0005048020975664258|0.0005366508266888559
900|De manière illustrée et sous forme de film d'animation, une femme, en off, présent la nouvelle recette TROPICO TROPICAL au goût rafraîchissant et intense.|False|48103|0.605915904045105|0.0013592351460829377|0.0016819987213239074|0.006858789827674627|0.0015881286235526204|0.0007902367506176233|0.000500504276715219|0.9612614512443542|0.03972318023443222|0.0012271094601601362|0.00019730106578208506|8.588452328694984e-05
901|Saynètes absurdes au cours desquelles des personnes inventent n'importe quel prétexte pour trinquer avec une TOURTEL TWIST. Ainsi, ils entendent des cigales là où il y a un système d'arrosage, sont ravis de trouver du papier dans une photocopieuse ou dédouanent un voisin qui vient d'abattre un citronnier tombé chez la voisine.|False|31964|0.005648053716868162|0.0034069144167006016|0.003699067048728466|0.00243305298499763|0.0025741958525031805|0.00194363493937999|0.002213206375017762|0.005622731521725655|0.00349914631806314|0.001735445810481906|0.0012762199621647596|0.0013349481159821153
902|Filmé à l'envers, César déguste un ORANGINA, l'arène mortuaire devient alors un lieu festif, des vannes s'ouvrent et remplissent l'arène d'eau pour former une piscine gigantesque.|False|16230|0.00342790549620986|0.0033447504974901676|0.0005069326143711805|0.0006149248220026493|0.0007359934388659894|0.0001773699768818915|0.00030599648016504943|0.0007719489512965083|0.0005938387475907803|0.00017159296839963645|0.00017880492669064552|0.00014290424587670714
903|La mascotte JOKER tente par différents moyens de cueillir des oranges mais en vain. Il finit par secouer l'oranger et se fait recouvrir quasiment entièrement d'oranges. Un jeune homme se délecte du jus qu'il est en train de boire pendant le petit-déjeuner.|False|16613|0.4814760386943817|0.019260335713624954|0.010095939040184021|0.004082962870597839|0.0028604301624000072|0.09176262468099594|0.005207897629588842|0.005419894587248564|0.03236840292811394|0.03275662288069725|0.0012369314208626747|0.00011334867303958163
904|"Dans un cirque, un homme-canon est ""tiré"" tellement fort qu'il traverse une ville. Au même moment, un PDG hurle sur ses salariés en les menaçant de licenciement. Il se fait emporter par l'homme-canon qui traverse le bâtiment à pleine vitesse."|False|1423|0.0005295699811540544|0.00042660304461605847|0.00032882814412005246|0.008265374228358269|0.0036989878863096237|0.00039625013596378267|0.0014898425433784723|0.0010641900589689612|0.0006370530463755131|0.0005925667937844992|0.001094330451451242|0.0032438808120787144
905|En présentant l'édition limitée ComplèteEmNt SCouEéE, la voix off inverse les lettres.|False|31904|0.0006415105308406055|0.001341646071523428|0.0031173417810350657|0.003693770617246628|0.00919726025313139|0.0011553014628589153|0.0026377730537205935|0.003070552134886384|0.0009261330706067383|0.0012364620342850685|0.0020339335314929485|0.005890466272830963
906|"Séquences illustrant les propos d'une voix off qui, dans un premier temps, cherche à définir le mot ""fusion"" avec des images d'un couple qui s'embrasse, ou de deux cellules qui s'unissent ; puis qui interpelle une jeune surfeuse pour lui rappeler qu'elle est elle-même la fusion entre ses rêves, ses appréhensions et ses expériences. Enfin, présentation de la boisson FUZE TEA."|False|44015|6.903392932144925e-05|0.00011995188833680004|9.801940905163065e-05|0.008209693245589733|0.00025885782088153064|6.020081855240278e-05|0.0007334089605137706|0.002658877521753311|0.00561027554795146|7.679995178477839e-05|9.65572107816115e-05|0.05833819881081581
907|Une voix off énumère les ingrédients principaux de la boisson FUZE TEA qui ont été fusionnés afin d'avoir ce goût unique. Des plans sur cesdits ingrédients accompagnent la voix off, à savoir : le thé noir, la pêche et la fleur d'hibiscus.|False|48840|6.105339707573876e-05|0.0004328556533437222|0.011761839501559734|0.0004767278442159295|0.005589321721345186|0.00015526828065048903|0.0006103407358750701|0.5831304788589478|0.00017330692207906395|7.756062404951081e-05|0.00011485881259432063|8.234770939452574e-05
908|Gros plan sur un citron vert tout à fait ordinaire puis sur une jeune femme qui boit une cannette de PERRIER aromatisée. La caméra descend pour laisser apparaître une tour vraiment extraordinaire composée d'une licorne, d'une haltérophile ou encore des fameux garçons de café qui tiennent tout ce beau monde en équilibre sur un château de cartes pour former la Tour Eiffel. Retour sur la jeune femme qui a fini sa canette.|False|16563|0.009647857397794724|0.02117934450507164|0.0003592788998503238|0.004238559864461422|0.002389725996181369|0.0008266521617770195|0.001470519695430994|0.013634070754051208|0.00457393703982234|0.00010419042519060895|0.0003908362123183906|9.682800737209618e-05
909|Des jeunes relèvent des défis FANTA, tel que prendre une douche tout habillé, piéger un pote en pleine sieste et se photographier de manière à ce qu'une bouteille de Fanta paraisse gigantesque.|False|2939|0.00045185364433564246|0.0003537223965395242|0.0011044658022001386|0.01859670877456665|0.0013685126323252916|0.005872449371963739|0.0011723729548975825|0.0015431507490575314|0.1014413833618164|0.8427116870880127|0.00021333964832592756|0.0057993256486952305
910|Un homme célibataire se décide à se séparer de son vieux fauteuil ramolo. Il décide aussitôt de changer de vie et reprend les choses en main. Il se met à faire du sport et à manger sain. Au cours de l'une de ses séances sportives, il rencontre la femme de sa vie.|False|7167|0.0001538449723739177|0.0006200040807016194|0.004060108680278063|0.0028100355993956327|0.0022512900177389383|0.0005267913220450282|0.009779342450201511|0.0009619907359592617|0.0014558162074536085|0.00012629476259462535|0.0008740865159779787|0.00010651171760400757
911|Une voix off énumère les ingrédients principaux de la boisson FUZE TEA qui ont été fusionnés afin d'avoir ce goût unique. Des plans sur cesdits ingrédients accompagnent la voix off, à savoir : le thé noir, la pêche et la fleur d'hibiscus.|False|44394|6.105339707573876e-05|0.0004328556533437222|0.011761839501559734|0.0004767278442159295|0.005589321721345186|0.00015526828065048903|0.0006103407358750701|0.5831304788589478|0.00017330692207906395|7.756062404951081e-05|0.00011485881259432063|8.234770939452574e-05
912|Une femme ressent tous les bénéfices et bienfaits du jus de Cranberry OCEAN SPRAY.|False|18006|7.38968956284225e-05|0.0004244919109623879|0.001094477134756744|0.0035402318462729454|0.0027919660788029432|0.001260221702978015|0.001489258254878223|0.035534314811229706|0.034091733396053314|0.00021787977311760187|0.0008253573905676603|0.00024073017993941903
913|"En plein cours de Yoga, une femme se désaltère avec de la CONTREX GREEN. Son voisin lui demande ce que c'est et goûte à a boisson. Puis ils passent la bouteille à d'autres. Ils se parlent en chuchotant pour ne pas déranger le cours et font une sorte de ""téléphone arabe"".  Le nom de la fameuse boisson se voit alors fort déformé."|False|32880|0.012311548925936222|0.02596054971218109|0.017788592725992203|0.08517536520957947|0.015287746675312519|0.012680829502642155|0.06100914627313614|0.09947491437196732|0.23552130162715912|0.0033993590623140335|0.03203758969902992|0.01559603214263916
914|Une jeune femme, assise derrière son bureau, soupire de saturation de travail. Une bouteille BADOIT BULLES DE FRUITS apparaît. Dès qu'elle en boit une gorgée, son environnement s'allège et se transforme en espace coloré et ludique, envahi de ballons de baudruche.|False|38870|0.16173343360424042|0.0793495699763298|0.006499726790934801|0.04866165667772293|0.010113155469298363|0.019108854234218597|0.009774906560778618|0.02073023095726967|0.8805292844772339|0.02226623147726059|0.000953925191424787|0.00013030557602178305
915|Un groupe d'amis lancent un bouchon de SAN PELLEGRINO sur une carte pour déterminer où se dérouleront leurs prochains dîners. Ainsi, ils iront de Milan à New-York en passant par la Grèce avant de revenir à la case départ.|False|20388|0.00022447414812631905|0.0018250690773129463|0.0027541439048945904|0.006104464177042246|0.004953181836754084|0.0006543642957694829|0.007366531528532505|0.0012536728754639626|0.027402102947235107|0.00015991681721061468|0.00036306798574514687|0.00017622153973206878
916|En off, un homme identifie des personnes qui, par leur action, contribuent à colorer le monde. Comme un homme qui fait du karaoké, une femme âgée qui roule sur son chariot de courses ou encore des pompiers qui font de la corde à sauter.|False|45200|0.0007338934810832143|0.04999833554029465|0.0032104512210935354|0.004566453862935305|0.002547604264691472|0.0015030789654701948|0.0028755732346326113|0.0007760034641250968|0.008726154454052448|0.0009702860843390226|0.0006059853476472199|0.0001820516336010769
917|Lors de la dernière Coupe du Monde de la Fifa, un jeune homme avait promis de se raser la tête si les Bleus remportaient la victoire, ne croyant pas en celle-ci. Aujourd'hui, l'homme arbore sa nouvelle coupe, à la plus grande surprise de ses proches qui, eux, ont tous une longue chevelure. Une voix off demande alors qu'elle sera notre promesse de cette année lors de cette nouvelle Coupe du Monde 2022.|False|48484|0.0004793725092895329|0.0021532282698899508|0.001522736274637282|0.004477568902075291|0.002118150470778346|0.002586059970781207|0.0023947935551404953|0.0017421675147488713|0.0038785142824053764|0.0013279119739308953|0.0016049855621531606|0.0019799876026809216
918|Sur une table de pique-nique, gros plan sur des mains qui coupent des rondelles de citron. Les rondelles roulent et éclatent pour se transformer en fines bulles.|False|16391|0.00046054209815338254|0.0023472222965210676|0.003547907108440995|0.0007876036688685417|0.0009429260971955955|0.0007267319015227258|0.0011877529323101044|0.009593779221177101|0.0007891017012298107|0.0006339555257000029|0.00029932372854091227|7.270758942468092e-05
919|Façon bande-annonce de film à succès, saynètes montrant les coulisses d'une organisation secrète d'Etat qui se rend compte de la fuite d'informations importantes : les saveurs secrètes du programme #WhatTheFANTA. Deux agents spéciaux sont alors missionnés pour démasquer le couplable... Une typographie nous invite à découvrir les saveurs en question.|False|46174|9.471119847148657e-05|7.820848259143531e-05|5.517179306480102e-05|0.0019164715195074677|0.00034260310349054635|6.682103412458673e-05|6.308067531790584e-05|0.0137019669637084|7.833750714780763e-05|0.00010444835788803175|7.695840758970007e-05|0.00032163853757083416
920|L'un en face de l'autre, sur des toits de building New Yorkais, les personnages d'OASIS se délectent de la vue qui s'offre à eux. Quand soudain la banane glisse et tombe malencontreusement, toute la brochette de fruits se lance dans le vide pour la rattraper. En face, les Minions Stuart, Bob et Kevin, qui observent la scène, se lancent également pour les sauver. Grâce à des salopettes en jean en train de sécher, tous sont relancés vers le ciel et atterrissent sur une poutre de métal, rejouant ainsi la célèbre photo du « Déjeuner en haut d'un gratte-ciel ».|False|6567|0.847614049911499|0.014825424179434776|8.974884985946119e-05|0.01186726801097393|0.009579331614077091|0.0044238693080842495|0.003982300404459238|0.004619557410478592|0.025546548888087273|0.004098535981029272|0.0016914628213271499|0.00023360499471891671
921|Une maman essaie d'être une maman idéale en étant très présente pour ses enfants et en oubliant jamais de leur glisser un CAPRI SUN dans la poche.|False|6007|0.01691533625125885|0.0030532043892890215|0.0030604535713791847|0.010557480156421661|0.004840054549276829|0.012493369169533253|0.88630211353302|0.003975756466388702|0.014530696906149387|0.7888185381889343|0.9012852311134338|0.0005188423674553633
922|Dans une entreprise, un homme se sert du sirop TEISSEIRE MIX & GO. Un collègue lui en demande, il lui en envoie. Mais ce dernier, pourtant muni d'un gant de base-ball, le rate et la dosette passe pas la fenêtre. Elle est rattrapée par une femme à l'aide de sa raquette de tennis. Elle se sert du sirop et la renvoie au loin. Cette fois-ci, elle est rattrapée par la passagère d'un cabriolet qui, à son tour, en verse dans sa bouteille.|False|9610|0.0001664610899752006|0.0001958706125151366|0.000879806699231267|0.004393512848764658|0.0014229341177269816|0.0005472421762533486|0.0009598629549145699|0.007628061808645725|0.014493417926132679|0.00018051064398605376|0.0006742349942214787|0.005157469771802425
923|Sur une table de pique-nique, gros plan sur des mains qui coupent des rondelles de citron. Les rondelles roulent et éclatent pour se transformer en fines bulles.|False|21631|0.00046054209815338254|0.0023472222965210676|0.003547907108440995|0.0007876036688685417|0.0009429260971955955|0.0007267319015227258|0.0011877529323101044|0.009593779221177101|0.0007891017012298107|0.0006339555257000029|0.00029932372854091227|7.270758942468092e-05
924|Gros plan sur un verre rempli de COCA COLA, qui passe en second plan alors qu'une main pose une canette en premier plan. Le verre et la cannette semblent de même taille. Alors qu'une voix off vante la taille de cette mini can, la main pousse vers l'arrière la canette qui apparaît plus petite aux côtés du verre, dévoilant l'effet de perspective initial.|False|15932|5.8995330618927255e-05|0.0017780597554519773|0.0006238525384105742|0.004258125554770231|0.0023870503064244986|0.0005164979957044125|0.0016412975965067744|0.004914290737360716|0.001229632762260735|0.000866160960868001|0.0008638143190182745|0.0002694232971407473
925|Deux copines sont installées sur des matelas gonflables dans une piscine, une citronnade à la main. Quand l'une d'elles y goûte, elle félicite son amie qui se vante de ne pas l'avoir faite.|False|10487|0.0037910263054072857|0.0023452043533325195|0.0013087166007608175|0.0019047961104661226|0.001205041422508657|0.00161734817083925|0.0023467836435884237|0.007075188681483269|0.008389066904783249|0.010778124444186687|0.000830132863484323|8.083906868705526e-05
926|Dans une entreprise, un homme se sert du sirop TEISSEIRE MIX & GO. Un collègue lui en demande, il lui en envoie. Mais ce dernier, pourtant muni d'un gant de base-ball, le rate et la dosette passe pas la fenêtre. Elle est rattrapée par une femme à l'aide de sa raquette de tennis. Elle se sert du sirop et la renvoie au loin. Cette fois-ci, elle est rattrapée par la passagère d'un cabriolet qui, à son tour, en verse dans sa bouteille.|False|9621|0.0001664610899752006|0.0001958706125151366|0.000879806699231267|0.004393512848764658|0.0014229341177269816|0.0005472421762533486|0.0009598629549145699|0.007628061808645725|0.014493417926132679|0.00018051064398605376|0.0006742349942214787|0.005157469771802425
927|Confortablement installé au bord d'une piscine d'intérieur, un homme au look BCBG et plutôt imbu de sa personne se fait servir un verre de MISTER COCKTAIL. Il évoque ladite boisson comme s'il s'agissait de lui.|False|16910|0.00014752542483620346|0.007554623764008284|0.0036548718344420195|0.014395895414054394|0.0031439552549272776|0.0030872179195284843|0.0022782112937420607|0.021810417994856834|0.00950545072555542|0.00014776166062802076|0.0012107053771615028|0.00028889786335639656
928|Une femme ressent tous les bénéfices et bienfaits du jus de Cranberry OCEAN SPRAY.|False|18005|7.38968956284225e-05|0.0004244919109623879|0.001094477134756744|0.0035402318462729454|0.0027919660788029432|0.001260221702978015|0.001489258254878223|0.035534314811229706|0.034091733396053314|0.00021787977311760187|0.0008253573905676603|0.00024073017993941903
929|CONTREX prend la parole en mettant en scène des personnes qui utilisent les bouteilles de CONTREX dans leur quotidien, comme haltère, pour caler des feuilles, comme coussin, comme poteau de foot ... L'accent est également mis sur l'importance des minéraux dans l'eau.|False|37115|4.428227475727908e-05|0.007587785366922617|0.2538689076900482|0.010467841289937496|0.02232133410871029|0.00021102253231219947|0.0028929668478667736|0.005730348639190197|0.00010713638766901568|0.00038209371268749237|0.00016661798872519284|5.89380542805884e-05
930|Dans une colocation, des amis profitent du beau temps. Ils jouent et s'amusent sur un toit terrasse tout en dégustant du LIPTON ICE TEA.|False|48710|0.0004126364947296679|0.05982192978262901|0.009752355515956879|0.014427886344492435|0.0019366629421710968|0.0016696506645530462|0.012411815114319324|0.01061919890344143|0.8543230295181274|0.01853851228952408|0.0001796887954697013|6.772986671421677e-05
931|Dans un décor de maison contemporaine aux grandes baies vitrées, un coach nous conseille des gestes simples pour éliminer le stress et vante les propriétés de l'eau gazeuse ROZANA.|False|17071|4.810856262338348e-05|0.004067022819072008|0.00011229245137656108|0.07969193160533905|0.0024199236650019884|9.416573448106647e-05|0.003634935710579157|0.005091493017971516|0.09901542216539383|5.283382415655069e-05|0.00020047559519298375|8.620242442702875e-05
932|"Séquences illustrant les propos d'une voix off qui, dans un premier temps, cherche à définir le mot ""fusion"" avec des images d'un couple qui s'embrasse, ou de deux cellules qui s'unissent ; puis qui interpelle une jeune surfeuse pour lui rappeler qu'elle est elle-même la fusion entre ses rêves, ses appréhensions et ses expériences. Enfin, présentation de la boisson FUZE TEA."|False|46018|6.903392932144925e-05|0.00011995188833680004|9.801940905163065e-05|0.008209693245589733|0.00025885782088153064|6.020081855240278e-05|0.0007334089605137706|0.002658877521753311|0.00561027554795146|7.679995178477839e-05|9.65572107816115e-05|0.05833819881081581
933|Des baies de cranberry et un brin de romarin qui composent la TOURTEL BOTANICS se rapprochent l'un de l'autre. Trois amies boivent ensemble.|False|27790|0.11089777946472168|0.009720955975353718|0.005346906837075949|0.0011446831049397588|0.000977196847088635|0.0008445771527476609|0.001634486485272646|0.01290940586477518|0.0023117386735975742|0.0010485455859452486|0.00021205967641435564|0.00010472292342456058
934|A Vittel, en pleine forêt, une abeille s'entraine à boxer sur du pollen. En plein effort de frappe,  elle se fait gober par une grenouille.|False|32835|0.09540896117687225|0.00719948997721076|0.005680372007191181|0.0018240205245092511|0.002553284168243408|0.0019312652293592691|0.0013029332039877772|0.0014886250719428062|0.0022895762231200933|0.001214332296513021|0.0006062079919502139|0.00048315487219952047
935|Sous forme de dessin animé, une soucoupe volante vient se poser dans une station service. Un extraterrestre descend et va s'acheter une canette de RED BULL sous l'oeil des terriens qui ne semblent pas étonnés.|False|36860|0.11705773323774338|0.0003182599029969424|0.0005602708552032709|0.009510821662843227|0.0030216160230338573|0.0067746322602033615|0.00014624132018070668|0.0007459977059625089|0.006205111276358366|0.0004035720485262573|0.00026294784038327634|0.00014689831004943699
936|Devant un parc aquatique où seuls les produits sains ont le droit de rentrer, un CAPRI-SUN se fait doubler par une bouteille de soda qui se voit refuser l'accès à cause de ses ingrédients artificiels détectés au scanner. Le CAPRI-SUN rentre sans problème et peut profiter du toboggan aquatique. La bouteille tente de rentrer, déguisée en CAPRI-SUN.|False|42187|0.17235471308231354|0.6206192374229431|0.3403380215167999|0.6698414087295532|0.5637943744659424|0.3434709906578064|0.05516953393816948|0.09713594615459442|0.03383032977581024|0.01607169583439827|0.0465376079082489|0.2177935689687729
