|sequence|error|arcom_id|Recette|animaux|ruralité|bonne humeur|Famille|enfants|Danse|Saga|Mascotte|Paysage|parents|interpellation
6125|Une grand-mère fait gouter à son petit-fils un plat WILLIAM SAURIN. A son tour, l'enfant fait de même avec son père qui fait de même avec sa femme qui fait de même avec sa meilleure amie, formant ainsi un seul et même tableau convivial.|False|28415|0.03394071385264397|0.0001586538419360295|0.0030577611178159714|0.034127943217754364|0.612593412399292|0.02240617200732231|0.0033903189469128847|0.0021606239024549723|0.0004080106446053833|0.0023988971952348948|0.031829122453927994|0.00011441991227911785
6126|Saynètes dans laquelle un consommateur s'interroge quant à la constitution douteuse des produits alimentaires qu'il achète. Avec les soupes LIEBIG, inutile de se poser de question puisqu'elles sont cuisinées sans conservateur, sans additif et avec 100 % d'ingrédients naturels.|False|42117|0.008239381946623325|0.0005268124514259398|0.006083882413804531|0.00014008230937179178|0.008706795983016491|0.0005638013244606555|0.008810180239379406|0.007694547530263662|0.0006021757726557553|0.0005963023868389428|0.0005982647999189794|0.001530060893855989
6127|Gros plan sur une tasse de café CAFE ROYAL certifié Rainforest Alliance et 100% composé en carbone.|False|45048|0.00820858497172594|0.004640086088329554|0.001302877557463944|0.0002967187901958823|0.0004743585013784468|0.00013281979772727937|0.001528487540781498|0.0018326496938243508|0.000608904636465013|0.0019526645774021745|0.00033113782410509884|0.00012197902833577245
6128|A un enterrement une femme est en pleur quand soudain elle se met à danser. Elle recommence son déhancher par alternance à plusieurs reprises.|False|823|0.00038202732685022056|0.00010724852472776547|0.0006403218139894307|0.0006069935625419021|0.001741133164614439|0.0003012165252584964|0.006139711011201143|0.0010051102144643664|0.0002907752350438386|0.0007392190746031702|0.0005813994212076068|0.00016622975817881525
6129|Devant la caméra, un homme s'adresse à sa femme. Il fait son mea-culpa en lui disant qu'il fera en sorte de passer moins de temps sur les cours de tennis et de plus l'aider à faire le ménage.|False|16441|0.0002881556865759194|0.0001095629486371763|0.00032791675766929984|0.00022978379274718463|0.007222839631140232|0.00024294697504956275|0.0004464503435883671|0.0002916817902587354|0.0002452381595503539|0.00023221332230605185|0.001733333570882678|0.00013349113578442484
6130|Spectacle de fin d'année scolaire devant un parterre de parents qui s'ennuient. Une des mères prend un chewing-gum AIRWAVES, retrouve un peu d'enthousiasme, se lève et se met à applaudir chaleureusement.|False|45519|0.00019818013242911547|0.00020361434144433588|0.0004896934842690825|0.007297506555914879|0.02286822348833084|0.007847104221582413|0.0010234084911644459|0.00036700128111988306|0.00025907016242854297|0.0008360870997421443|0.022798215970396996|0.00014351184654515237
6131|Plusieurs personnes issues de milieux professionnels totalement différents et opposés reçoivent un appel leur indiquant la tenue d'un événement le soir même. Très mystérieusement, toutes s'emparent d'un objet précieux en particulier et finissent par se retrouver devant les portes d'un château. Elles s'allient pour préparer une splendide table et dégustent ensemble un BOURSIN AIL & FINES HERBES.|False|10119|0.025877375155687332|0.00018475778051652014|0.02267247438430786|0.034295614808797836|0.019383646547794342|7.859264587750658e-05|0.01587008498609066|0.012432429939508438|0.0003695556370075792|0.0016661392292007804|0.0015680075157433748|0.0010661422275006771
6132|Des jeunes se retrouvent sur un terrain de jeu et font du football freestyle.|False|31268|0.0007231881027109921|9.655656322138384e-05|0.0010789706138893962|0.007216322235763073|0.0009611771092750132|0.025292223319411278|0.002106843516230583|0.001984751783311367|0.0008312053396366537|0.0009845626773312688|0.00035425936221145093|0.0002002784749493003
6133|Séquences dressant le portrait d'un pêcheur-éleveur de saumons MOWI que l'on voit partir en bateau, puis partager un repas convivial en famille. Sa voix en off prône le respect des écosystèmes marins.|False|32408|0.0005435534403659403|0.07834572345018387|0.025719210505485535|0.0004004224028903991|0.005719291046261787|6.66755368001759e-05|0.001568380743265152|0.004390381742268801|0.0006678685895167291|0.006341725122183561|0.00021188727987464517|6.915008270880207e-05
6134|Une femme promène son chien qui n'a d'yeux que pour elle car elle le nourrit avec les croquettes ULTRA PREMIUM DIRECT.|False|27911|0.01390118058770895|0.9374690651893616|0.011654328554868698|0.006787714548408985|0.013841393403708935|0.0002286559611093253|0.004741103388369083|0.004652254283428192|0.012979231774806976|0.0058027212508022785|0.0020005067344754934|0.00015836878446862102
6135|Succession d'images de personnes qui se retrouvent avec convivialité et amour autour du GRANA PADANO. Dans une cave à fromage une femme nous ouvre une meule de parmesan.|False|48175|0.02303994819521904|0.010389375500380993|0.019142180681228638|0.2552671432495117|0.017786674201488495|0.00021357178047765046|0.003819597652181983|0.002094363560900092|0.0006088943919166923|0.00159975525457412|0.001102573936805129|6.0393649619072676e-05
6136|Un soir, des parents appellent leurs enfants pour le dîner. Ceux-ci les reprennent aussitôt en leur disant que désormais, avec LIEBIG, on ne dîne plus, on soupe. Pour être sûr qu'ils aient bien retenu la leçon, le petit garçon les interroge.|False|18563|0.0012122056214138865|0.0008681774488650262|0.001344372984021902|0.0007296155672520399|0.07037398219108582|0.008160208351910114|0.0013651911867782474|0.0009444179595448077|0.0009163449867628515|0.0006969349924474955|0.012040490284562111|0.004995763301849365
6137|Gros plan sur la préparation d'un café CARTE NOIRE de la nouvelle gamme Arômes.|False|18514|0.05017111450433731|0.00021429007756523788|0.0034023195039480925|0.0011719295289367437|0.0010281704599037766|0.00015052506932988763|0.0010100010549649596|0.0015411730855703354|0.0005278078024275601|0.0009759332751855254|0.0003201373037882149|0.00010802112956298515
6138|Une maman dépose une assiette de purée sur la table. Quand elle se retourne,  il en manque la moitié. Les enfants complices accusent le chien.|False|42073|0.0035440123174339533|0.02474799007177353|0.0014578996924683452|0.0014331130078062415|0.012554286979138851|0.01634487509727478|0.0009029632201418281|0.0008622229215689003|0.001387937692925334|0.0009545554639771581|0.02232469618320465|0.0018237524200230837
6139|Sur les images d'exploitations agricoles, une fillette chante sa fierté d'avoir un père agriculteur, engagé dans le respect de la nature, le bien-être animal et la santé humaine. Un homme, en off, poursuit en nous disant que depuis plus d'une décennie, les agriculeurs se démènent afin d'améliorer la qualité de notre alimentation.|False|42967|0.0017098488751798868|0.0138474702835083|0.12158294022083282|0.0070500122383236885|0.021958090364933014|0.0150534613057971|0.004948325455188751|0.003077259287238121|0.002135309623554349|0.0051367455162107944|0.033041372895240784|6.041038068360649e-05
6140|Lors d'un micro-trottoir dans une rue piétonne, des enfants parlent de curiosité, découvrent les trésors cachés dans les KINDER SURPRISE qu'on leur offre, et dégustent avec gourmandise les oeufs en chocolat.|False|42354|0.021252771839499474|0.0393049418926239|0.016279151663184166|0.38633713126182556|0.02973855845630169|0.9291628003120422|0.01593864895403385|0.007442015688866377|0.005374448839575052|0.008334968239068985|0.0028470854740589857|5.822801176691428e-05
6141|Reprenant une célèbre scène d'Indiana Jones, un homme vient voler une relique découverte par une archéologue. Cette dernière, prise au piège, lui donne un KINDER BUENO qu'il goûte sur le champ. L'effet est immédiat, le trésor ne l'intéresse plus, il propose à ses acolytes d'aller à une brocante non loin de là.|False|49108|0.009391481056809425|0.003520079655572772|0.011314116418361664|0.0031084276270121336|0.003800045931711793|0.013108341954648495|0.004587918985635042|0.0051021636463701725|0.0005008630105294287|0.0011336780153214931|0.0017144782468676567|0.0006156160379759967
6142|Un soir, des parents appellent leurs enfants pour le dîner. Ceux-ci les reprennent aussitôt en leur disant que désormais, avec LIEBIG, on ne dîne plus, on soupe. Pour être sûr qu'ils aient bien retenu la leçon, le petit garçon les interroge.|False|18562|0.0012122056214138865|0.0008681774488650262|0.001344372984021902|0.0007296155672520399|0.07037398219108582|0.008160208351910114|0.0013651911867782474|0.0009444179595448077|0.0009163449867628515|0.0006969349924474955|0.012040490284562111|0.004995763301849365
6143|Un papa se verse une minuscule goutte de lait dans son bol car il ne le digère pas mais grâce à MATIN LEGER, il se verse un énorme bol sous les yeux amusés de sa petite fille.|False|38877|0.0208979994058609|0.0038530519232153893|0.0034692706540226936|0.00984868686646223|0.27284330129623413|0.028635308146476746|0.006787924095988274|0.0058764126151800156|0.016558509320020676|0.0018667994299903512|0.42115518450737|0.0017314356518909335
6144|Un homme déguste un PANIER DE YOPLAIT dans sa cuisine, sa compagne près de lui. A la première cuillère, des images en motion design mettent en avant la composition du yaourt.|False|45333|0.03048325702548027|0.0057232012040913105|0.005462041590362787|0.0005309064872562885|0.003674957202747464|0.0001365379721391946|0.0012973855482414365|0.001190190203487873|0.00033813476329669356|0.0014770517591387033|0.000333541160216555|8.723739301785827e-05
6145|Présentation d'une tartiflette faite au four avec le fromage ERMITAGE et d'une vache qui acquiesce.|False|13381|0.04744560271501541|0.043167855590581894|0.012627231888473034|0.00448488537222147|0.005571700166910887|0.0008091864292509854|0.002940515521913767|0.004113913979381323|0.002728474559262395|0.0013386693317443132|0.0012652520090341568|0.00014995619130786508
6146|Un chat essaye d'attraper les gouttes d'eau qui tombent d'un robinet, mais quand il entend sa maîtresse qui ouvre un sachet de WHISKAS, il se précipite.|False|34348|0.006132082547992468|0.9638175368309021|0.01260912325233221|0.04783912003040314|0.010522136464715004|0.010954435914754868|0.010568489320576191|0.0060475897043943405|0.07365214079618454|0.01872030645608902|0.0038787685334682465|0.004389576613903046
6147|Un nuage d'or gravite autour de la nouvelle machine L'OR BARISTA.|False|26303|0.0029787193052470684|7.078026101225987e-05|0.00018491111404728144|0.0011967539321631193|0.00021424339502118528|0.00011113684013253078|0.0030188504606485367|0.007910838350653648|0.00019639142556115985|0.010833073407411575|0.00017499628302175552|0.00019080680795013905
6148|Gros plan sur une noix qui tombe de son arbre puis sur une femme qui déguste une tartine de TARTARE noix & amandes.|False|14024|0.01971377804875374|0.07016833126544952|0.0101541792973876|0.0007003085338510573|0.0018007609760388732|0.0001406102383043617|0.001710428623482585|0.002132798545062542|0.0010092512238770723|0.009488428011536598|0.0003580746124498546|0.00015095259004738182
6149|Plan fixe pris depuis une rue, centré sur les immeubles la longeant. Une horloge digitale en marche affiche 19h00. Les fenêtres deviennent colorées et clignotent, des cris de joie se font entendre et des APERICUBES envahissent la rue.|False|41045|0.000489569443743676|0.0009237072081305087|0.0002117332915076986|0.004620920401066542|0.0019048365065827966|0.0036308590788394213|0.001172054442577064|0.0010296135442331433|0.0005309216794557869|0.020026780664920807|0.0010167063446715474|7.650372572243214e-05
6150|Un paquet de café L'OR TERRAFACTION apparaît en gros plan. Une ouverture permet d'entrevoir à l'intérieur du paquet des grains de café torréfiés puis transformés en café moulu, révélant ainsi tout son arôme qu'une jeune femme prend plaisir à sentir.|False|23310|0.08283357322216034|4.725852340925485e-05|0.11711469292640686|0.010030739940702915|0.0012794598005712032|6.032679448253475e-05|0.001000500749796629|0.004205438308417797|0.000121981356642209|0.0014801800716668367|0.00034173091989941895|5.26880357938353e-05
6151|Séquences illustratives montrant ce que cache chaque tasse de NESPRESSO : un engagement durable envers des petits producteurs de café.|False|39922|0.007201540283858776|7.937622285680845e-05|0.07711262255907059|0.00024318539362866431|0.004456042777746916|8.213717228500172e-05|0.0019598009530454874|0.00871479231864214|0.0005253206472843885|0.00037556770257651806|0.00018375313084106892|8.947894093580544e-05
6152|En travelling avant continu, séquences démarrant sur un pot de PRIMEVERE et passant plusieurs portes successives débouchant sur un laboratoire, puis sur un champ de colza, enfin sur une salle à manger dans laquelle une famille prend un repas. Une voix off énonce l'engagement de PRIMEVERE à travailler avec l'Institut Pasteur pour maintenir son expertise 100% végétale.|False|26082|0.0072318753227591515|0.0016112844459712505|0.06449954956769943|0.00023727644293103367|0.0082799531519413|0.0002859925152733922|0.019853699952363968|0.0025609279982745647|0.0004353043914306909|0.005920300260186195|0.0007634212379343808|0.00010452713468112051
6153|Durant une fête, un père amène le gâteau d'anniversaire à son fils déguisé en dinosaure. Ce dernier, souffle avec joies les bougies.|False|15554|0.00532104866579175|0.023090671747922897|0.0027140211313962936|0.028157958760857582|0.07751806080341339|0.047718167304992676|0.0022799388971179724|0.002236546017229557|0.0010342668974772096|0.0015826922608539462|0.05762810260057449|0.00010631465556798503
6154|Quentin Fillon-Maillet, champion de biathlon, s'entraîne. Au moment de tirer, il pense apercevoir un comté, ce qui le pousse à aller jusqu'au Fort des Rousses où est fabriqué le célèbre fromage.|False|41776|0.005358528811484575|0.0038555837236344814|0.018570369109511375|0.0013418570160865784|0.0025900164619088173|0.000637936289422214|0.0013825034257024527|0.003967929631471634|0.0009660050272941589|0.006621288135647774|0.0005602964083664119|0.0004055793979205191
6155|Le chien d'une jeune femme n'arrête pas d'aller chez le séduisant voisin, ce qui les oblige à se rencontrer souvent. C'est en fait elle qui lance des croquettes ULTRA PREMIUM DIRECT dans le jardin d'à côté dans l'espoir de le voir. Il aperçoit son petit manège par la fenêtre et lui propose un café en lui ramenant son chien.|False|47614|0.009088978171348572|0.8527059555053711|0.0819692388176918|0.08042905479669571|0.03164377808570862|0.007672909647226334|0.01878710649907589|0.007467556279152632|0.03191998973488808|0.006548558361828327|0.0009291511960327625|0.0002409949665889144
6156|"De bon matin, Simon se prépare un petit-déjeuner végétal avec une boisson ALPRO. Il enchaîne sur un jogging et là, il croise Usain Bolt, ""Mr trois records du monde"", qu'il parvient à battre. De retour chez lui, il s'empresse de déguster son délicieux petit-déjeuner végétal ALPRO et tout est parfait."|False|28177|0.019184518605470657|0.0011149749625474215|0.007526393514126539|0.05422239378094673|0.006169301923364401|0.07230150699615479|0.003001471981406212|0.0018912188243120909|0.0010880023473873734|0.0015073304530233145|0.000607712659984827|0.00010617843508953229
6157|"Dans un grand open-space, un M&M'S Jaune, debout sur une chaise, est devant une mappemonde et s'adresse à elle, en annonçant l'arrivée des M&M'S CRISPY. M&M'S Rouge passe dans les couloirs et lui demande avec autorité ce qu'il fait. Avec naïveté, Jaune lui dit annoncer au ""monde entier"" l'arrivée des derniers M&M'S..."|False|42493|0.013690762221813202|0.00757800554856658|0.0022454257123172283|0.020064279437065125|0.0017494199564680457|0.05826698988676071|0.02782564051449299|0.0031122653745114803|0.814795196056366|0.004532704129815102|0.0008611658704467118|0.00039052270585671067
6158|A la conquête de l'or, une femme déguste un café soluble L'OR.|False|30097|0.014497905038297176|7.210586772998795e-05|0.0013264018343761563|0.00812160037457943|0.00039393434417434037|0.0001354444248136133|0.0036181698087602854|0.024029051885008812|0.0005519572296179831|0.0014099028194323182|0.00028674007626250386|0.00013564334949478507
6159|Une femme s'apprête à déguster un carré de chocolat noir, des images se succèdent avec différents aliments que l'on peut retrouver dans les chocolat COTE D'OR.|False|44035|0.014815747737884521|6.0655340348603204e-05|0.00044121340033598244|0.001362962881103158|0.004011215176433325|0.0002575497783254832|0.005495702847838402|0.005012092646211386|0.0022236546501517296|0.0005344926030375063|0.0005377308116294444|6.699075311189517e-05
6160|Un petit garçon et son grand-père envoient des fleurs à sa grand-mère via son camion télécommandé. Elle leur renvoie le camion rempli de boîtes de biscuits LU.|False|35906|0.005077586509287357|0.0005210352246649563|0.0093653229996562|0.05836925655603409|0.35183045268058777|0.17595914006233215|0.006160035263746977|0.003315515583381057|0.0022779954597353935|0.002363086910918355|0.010716988705098629|0.00010963145177811384
6161|Empreinte de nostalgie, une voix commente différentes situations dans lesquelles des personnes mangent des pâtes. Que l'on soit petit ou grand, gourmand, économe, créatif, organisé ou pas, les pâtes font partie de notre quotidien. C'est pourquoi PANZANI propose des bonnes pâtes au blé français pour tous ceux qui dévorent la vie à pleines dents.|False|35317|0.02892417460680008|0.00010576286149444059|0.014273622073233128|0.05577912926673889|0.20368976891040802|0.002432444365695119|0.01616121456027031|0.0010870018741115928|0.00015419581905007362|0.00043701590038836|0.0017026984132826328|0.00020977016538381577
6162|"Lors de l'aménagement de leur appartement, un papa porte un carton où est écrit ""urgent"". Son petit garçon qui était caché à l'intérieur sort en riant, sa maman lui donne un biberon avant d'entamer avec lui un moment de jeu."|False|3407|0.00037748596514575183|0.0003294658672530204|0.00018318937509320676|0.005866507068276405|0.36009442806243896|0.10998502373695374|0.0012599803740158677|0.0008602417656220496|0.00045851717004552484|0.0006620800122618675|0.6674047708511353|0.0003366920573171228
6163|Pastichant quelques jeux vidéos connus, Top 10 des meilleures attaques de chocovores TRESOR de KELLOG'S pour récupérer du chocolat. Dans ce numéro 10, séquence d'un jeu de stratégie, commentée par le joueur qui envoie sur un bataillon des carrés de chocolat des chocovores qui les font fondre.|False|42070|0.002213082043454051|0.6139479279518127|0.00038580779801122844|0.059745773673057556|0.0005148298805579543|0.0033971304073929787|0.009390813298523426|0.004759709816426039|0.0007631108746863902|0.00024457782274112105|0.00012458614946808666|9.158993634628132e-05
6164|Des amis s'activent pour préparer une salade avec les JEUNES POUSSES BONDUELLE, le bruit de chaque objet ou ingrédient qu'ils utilisent forment une mélodie.|False|3024|0.02168823406100273|0.002601707587018609|0.005998656153678894|0.015743842348456383|0.005806271452456713|0.0120623167604208|0.0016800204757601023|0.0008153687231242657|0.0014122024876996875|0.004753268323838711|0.0009554849239066243|0.00012479460565373302
6165|Retransmission en direct d'un parcours d'agility commenté par deux voix, dans un monde canin où celui qui passe l'épreuve n'est pas un chien mais bien un jeune homme. Stimulé par son caoch qui tient dans sa gueule un paquet de GRANOLA, le candidat Alex saura passer tous les obstacles et remportera, devant une assemblée de chiens de toutes races en liesse, la première place.|False|38611|0.00044650473864749074|0.9132614731788635|0.01391339860856533|0.013314995914697647|0.001275093643926084|0.00817143451422453|0.008335545659065247|0.006639120168983936|0.011304130777716637|0.0009172183345071971|0.00035993431811220944|0.0011149239726364613
6166|Des parents s'interrogent sur la façon dont sont cultivées les carottes utilisées pour la conception de petits pots BLEDINA. A cet effet, BLEDINA convie les parents à se rendre dans une exploitation agricole qui cultive les fameuses carottes pour avoir des explications plus précises sur le sujet.|False|11163|0.07004756480455399|0.0006373124197125435|0.6859813332557678|0.0004782334144692868|0.20159520208835602|0.016814032569527626|0.010522113181650639|0.005478106904774904|0.00038238722481764853|0.003702685469761491|0.8779653906822205|0.00021618859318550676
6167|De bon matin, un père de famille se rend dans sa cuisine pour se préparer sa tasse de café SENSEO. Face à lui se trouve sa fille, attablée mais inerte et dont le visage est caché entièrement par sa chevelure. Celle-ci semble prolonger sa nuit. Le père, après avoir bu une gorgée de café, décide alors d'allumer un ventilateur qui a pour effet de faire s'envoler les cheveux de la jeune fille en arrière et ainsi de la réveiller une bonne fois pour toute.|False|17544|0.003611123887822032|9.148770914180204e-05|0.004004916176199913|0.007341270335018635|0.24951280653476715|0.0452556312084198|0.008394208736717701|0.002683237660676241|0.00029498300864361227|0.0005939173279330134|0.7754210829734802|0.0002956406679004431
6168|Succession d'images de fruits bons et savoureux produit en France par Victoria, une pomicultrice, qui est fière d'être engagée dans une agroécologie.|False|40894|0.005374524276703596|6.040859443601221e-05|0.033102769404649734|0.027879467234015465|0.004023888148367405|0.00010264438606100157|0.007347083650529385|0.0065488251857459545|0.0011855822522193193|0.0050038984045386314|0.0009427942568436265|0.00013088257401250303
6169|Montage d'images de recettes réalisables grâce à la sauce KIKKOMAN.|False|4158|0.26676979660987854|0.001319471513852477|0.000534134334884584|0.0013151544844731688|0.004572215955704451|0.0007716090185567737|0.0007059804047457874|0.0019925732631236315|0.0008588674827478826|0.001069357036612928|0.0005359665956348181|0.00012507056817412376
6170|Une voix off nous présente Pierre-Yves, grand chef chez MICHEL ET AUGUSTIN, fan de mousse au chocolat.|False|7105|0.01224538404494524|9.156394662568346e-05|0.00030337864882312715|0.0062621887773275375|0.002177250338718295|0.00025903029018081725|0.0010470593115314841|0.0008997467812150717|0.00038136090734042227|0.0001547164429211989|0.0005219433223828673|0.0001711246295599267
6171|Un homme et un enfant dégustent le nouvel emmental à croquer PRESIDENT en portion individuelle.|False|7096|0.039930716156959534|0.00013706406753044575|0.009087173268198967|0.007487969473004341|0.016902051866054535|0.032100968062877655|0.004537215456366539|0.010464919731020927|0.0004099922953173518|0.0010415432043373585|0.0054488033056259155|0.00012165476073278114
6172|Dans la série des spots-excuses LA BOULANGERE, ici, face caméra, un jeune homme s'adresse à sa compagne en lui promettant de faire le lit comme elle le lui demande tous les matins même s'il n'en comprend pas l'intérêt.|False|17141|0.0009287369903177023|0.00012099632294848561|0.0008978585246950388|0.01320783793926239|0.0847940593957901|0.00030996548593975604|0.016064558178186417|0.0011610436486080289|0.00046023886534385383|0.00025073072174564004|0.0032212180085480213|0.00012004130985587835
6173|"Un petit garçon à l'imagination débordante se retrouve dans les nuages, se percevant comme le roi des PAINS DE MIE HARRY'S. Ils ordonnent ainsi à toutes les tranches de supprimer leur croûte afin qu'elles ne conservent que leur moelleux. Le roi est alors acclamé par son ""peuple"". On retrouve ensuite ce même petit garçon installé confortablement dans un fauteuil et savourant une tranche de HARRY'S 100% MIE que sa maman lui a préparé."|False|2302|0.1310361921787262|0.003446822287514806|0.009753329679369926|0.20955730974674225|0.44956105947494507|0.9605242609977722|0.04040490835905075|0.004276847932487726|0.00046018220018595457|0.009498854167759418|0.037785809487104416|9.926876373356208e-05
6174|"Dans un jardin, plusieurs personnes se rejoignent dans une serre où est organisé un barbecue dont les produits utilisés sont issus de la gamme LE BON VEGETAL. Toutes les recettes proposées font le bonheur des petits et des grands ""tariens"" qui les savourent pleinement."|False|40339|0.16294251382350922|0.9036275744438171|0.8399587869644165|0.13510766625404358|0.4071134328842163|0.008831528015434742|0.02059680037200451|0.013508795760571957|0.0009728159639053047|0.025891335681080818|0.005284902174025774|5.800171129521914e-05
6175|Des brebis traversent un champ en bêlant gaiement.|False|16122|0.0013245107838883996|0.01922600343823433|0.006755136419087648|0.011356663890182972|0.0019993812311440706|0.0016382973408326507|0.0038171708583831787|0.003300801618024707|0.004234419669955969|0.02162143401801586|0.0007622061530128121|0.0007400588365271688
6176|Un enfant réalise des dessins afin d'illustrer sa première journée d'école lors de sa rentrée.|False|39426|0.0002008280425798148|0.00032443925738334656|0.00035100927925668657|0.00037585245445370674|0.002148896222934127|0.05710046738386154|0.0005314573645591736|0.0003321007243357599|0.0003227675915695727|0.002153779147192836|0.0008103603031486273|0.00012452719965949655
6177|Gros plan sur une main tenant une TORTILLA BOWLS d'OLD EL PASSO qui se sert dans un bol de guacamole.|False|38878|0.008384216576814651|0.00018188038666266948|0.0007948176935315132|0.0010053928708657622|0.0009288817527703941|0.0002443711564410478|0.002283181296661496|0.0016156990313902497|0.0004545507254078984|0.0008052610792219639|0.0003897827409673482|0.0002264393406221643
6178|Alors que deux mains manipulent une bouteille de CACOLAC dans un décor minimaliste foncé, une voix off annonce qu'il s'agit d'une improvisation de publicité, qui s'adresse expressément à un des rares jeunes qui ne connaît pas encore la marque. Ses propos sont ponctués par les réactions d'un public également en off, sous forme d'onomatopées.|False|38936|0.006165993399918079|0.0003785526496358216|0.0006274894112721086|0.0067849173210561275|0.0015062927268445492|0.002384176943451166|0.01845669373869896|0.003957350272685289|0.000708935665898025|0.0035439745988696814|0.0008040255634114146|0.008415249176323414
6179|Shakira souffle sur sa main et des milliers de paillettes scintillantes s'envolent et viennent s'enrouler autour d'un ACTIVIA de DANONE. Une femme déguste un ACTIVIA.|False|4876|0.012174218893051147|0.013183706440031528|0.0014167227782309055|0.03878716006875038|0.010479125194251537|0.0003753095807041973|0.04863404855132103|0.03314037621021271|0.021964022889733315|0.021023401990532875|0.004742168355733156|0.00015112117398530245
6180|Une voix off nous présente les principaux intervenants, filmés en vue plongée, ayant contribué à la réussite des compotes CHARLES & ALICE : une productrice de bons fruits, un cuisinier créateur de recettes et un petit garçon goûteur-connaisseur.|False|28463|0.05536055937409401|0.0007433691644109786|0.012288408353924751|0.005687527358531952|0.0812557116150856|0.024081522598862648|0.004183145239949226|0.0011800662614405155|0.00046739797107875347|0.0017964696744456887|0.002342513296753168|9.518404840491712e-05
6181|"Lors du mariage de leur fille, des parents ""déchainés"" se lancent dans une danse endiablée devant tous les convives. La jeune mariée a honte et le jeune marié est stupéfait. Au moment du portée, les parents perdent l'équilibre et tombent sur le buffet."|False|37737|0.0007278879056684673|0.00015238732157740742|0.0006191467400640249|0.0022459784522652626|0.045610975474119186|0.0013881269842386246|0.014857028611004353|0.0008249484817497432|0.00033016956876963377|0.0006215343601070344|0.041879285126924515|0.00026717071887105703
6182|Les convives d'un repas estival dans un jardin dégustent le carpaccio BIGARD.|False|38945|0.031938664615154266|0.0010957291815429926|0.03700687736272812|0.003686603158712387|0.010443659499287605|0.0002165757614420727|0.0078041087836027145|0.005837858188897371|0.0005312771536409855|0.005849560257047415|0.0010407143272459507|0.00010108741844305769
6183|"Deux hommes vérifient la qualité des olives dans une oliveraie afin de commencer la récolte avec bonne humeur sur le son ""Tout l'amour que j'ai pour toi"" de Dario Moreno."|False|49860|0.005718737840652466|0.0016217586817219853|0.22683054208755493|0.023809652775526047|0.011360757984220982|0.00033156847348436713|0.004054899327456951|0.0014538199175149202|0.0008815427427180111|0.010062530636787415|0.0008002595277503133|7.536583871114999e-05
6184|Une famille se retrouve à l'heure du goûter pour déguster des NUTELLA BE-READY.|False|16062|0.10303616523742676|0.017612477764487267|0.01720435358583927|0.02350635640323162|0.9584916234016418|0.041561059653759|0.00735605601221323|0.006974094547331333|0.004151392262428999|0.0021588688250631094|0.059435296803712845|7.932091830298305e-05
6185|Une femme, assise sur le tapis de son salon en forme de spirale rose, commence à déguster un cône EXTREME PINK TROPIC. Le tapis tourne sur lui-même et l'engloutit, la transportant dans un voyage merveilleux où les fruits sont géants, et où chaque expérience gustative se traduit par un nouveau décor surréaliste.|False|37649|0.05487528815865517|0.0006144584622234106|0.002595017198473215|0.013141630217432976|0.0023805408272892237|6.69271539663896e-05|0.009775390848517418|0.005516575649380684|0.0008543239673599601|0.007977145723998547|0.00017628892965149134|5.8364326832816005e-05
6186|Empreinte de nostalgie, une voix commente différentes situations dans lesquelles des personnes mangent des pâtes. Que l'on soit petit ou grand, gourmand, fêtard, économe ou pas, les pâtes font partie de notre quotidien. C'est pourquoi PANZANI propose des bonnes pâtes au blé français pour tous ceux qui dévorent la vie à pleines dents.|False|35644|0.026615651324391365|9.378872346132994e-05|0.014424958266317844|0.04420344531536102|0.1985597014427185|0.0013897549360990524|0.013282952830195427|0.0010025022784247994|0.0001395281433360651|0.00033264324883930385|0.0017496320651844144|0.00019931040878873318
6187|Dans l'espace, deux astronautes CANDY UP sont tranquillement en apesanteur quand, tout à coup, ils aperçoivent d'énormes météorites se diriger vers eux. Un satellite vache se met alors à beugler et leur propose du lait CANDIA pour qu'ils puissent prendre des forces. Une fois revigorés, les deux astronautes CANDY UP parviennent à éradiquer sans problème la menace.|False|22600|0.0027186053339391947|0.015099605545401573|9.522258187644184e-05|0.022834094241261482|0.001589690800756216|0.0011405133409425616|0.013920390047132969|0.004616432823240757|0.0007862571510486305|0.0017605116590857506|0.000544216891285032|0.01612185500562191
6188|Un chef cuisinier nous donne des conseils pour réaliser de bonnes pâtes et nous dit qu'il suffit de bonnes pâtes et deux cubes de KUB OR. Un peu gêné, car il n'a rien d'autre à dire, il meuble comme il peut...|False|36209|0.03992661461234093|0.0012758778175339103|0.002766120247542858|0.0031194521579891443|0.006701542064547539|0.0014910701429471374|0.0033797870855778456|0.0037256614305078983|0.00185100338421762|0.002173295011743903|0.0018999626627191901|0.0009172107675112784
6189|Alternance de saynètes montrant des personnes manger des carrés de chocolat COTE D OR et vivre des moments intenses en émotion, et de gros plans sur des grains de cacao ou des morceaux de chocolat.|False|45365|0.008318085223436356|0.00011254113633185625|0.00032930122688412666|0.009827357716858387|0.007686247583478689|0.001411531469784677|0.002818268956616521|0.001948742545209825|0.0013383000623434782|9.204482194036245e-05|0.0015999398892745376|8.840874215820804e-05
