|sequence|error|arcom_id|Simplicité|convivialité|festif|amitié|Diététique|qualité|Origine|Naturel|sensation|savoir-faire|Nutrition|santé|rapidité|Goût|Gourmandise|snacking
985|"Dans l'espace, des astronautes russes sont surpris par une alarme sonore : un satellite est sur le point de s'écraser sur la planète Terre. Pendant ce temps-là, sur une plage, un homme et un ours ont entamé une partie de beach tennis. Leur match est soudainement interrompu par le satellite qui finit sa course sur le joueur homme. L'ours, étonné, n'en revient pas et pense que c'est son jeu qui est à l'origine de ce qui vient de se passer. Il récupère tranquillement la raquette de son adversaire dans le sable.Voix homme : "" Restez Vivao ! Buvez ORANGINAO ! """|False|1382|0.004107491113245487|0.012733153067529202|0.035105034708976746|0.004644711036235094|0.012803144752979279|0.009641431272029877|0.014921551570296288|0.013718214817345142|0.6883328557014465|0.0069578359834849834|0.0024146155919879675|0.002518867375329137|0.004409183748066425|0.012333671562373638|0.005825797561556101|0.0018326258286833763
986|"Dans un restaurant, un mafieux se fait arrêter par la police alors qu'une jeune femme déambule en roller au milieu d'un tournoi d'échecs. Chacun déguste un SCHWEPPES et entonne dans la foulée un ""I like it like that"".L'homme (1, anglais) : "" C'est comme ça que je l'aime. ""
 
 
 
 La femme (2, anglais) : "" C'est comme ça que je l'aime. ""
 
 
 Voix femme (3) : "" SCHWEPPES. """|False|50256|0.012400439940392971|0.09472553431987762|0.03228249028325081|0.007116463501006365|0.009859412908554077|0.021639026701450348|0.024352429434657097|0.002550654113292694|0.03798149526119232|0.018078673630952835|0.003403223818168044|0.005424724891781807|0.003817292395979166|0.12797246873378754|0.21105490624904633|0.005537045653909445
987|"Un homme en costume d'un certain âge boit une gorgée de VOLVIC. Concentré, il se prépare pour une journée particulière. Commencent alors deux monologues qui se croisent, l'un venant de l'homme qui nous fait part de son appréhension du regard des autres, l'autre du volcan ancestral dont est issue l'eau. Les images alternent de l'un à l'autre jusqu'à se fusionner, le volcan donnant suffisamment de courage à l'homme pour s'installer sereinement dans l'amphithéâtre d'une université.L'homme(1) : "" Nous y voilà !
 Voix homme (2) : "" Ma vie est une longue histoire.
 (1) ... Aujourd'hui est un grand jour !
 
 (2) ... J'ai tout affronté !
 
 (1) ... Ce ne sera pas simple d'affronter tous ces regards.
 (1) ... Mais ce matin, ...
 
 (1) + (2) ... je suis déterminé ! ""
 
 
 
 (1) ... Réveille ton volcan ! """|False|19855|0.0027780025266110897|0.004719908349215984|0.010225001722574234|0.005348323844373226|0.023111391812562943|0.010023870505392551|0.025773009285330772|0.02382672019302845|0.0267449039965868|0.005029202438890934|0.002517625456675887|0.0030286649707704782|0.0009319333476014435|0.005230282433331013|0.01168983057141304|0.0003144949150737375
988|"Deux poissons-pêcheurs s'ennuient ferme quand une bande de joyeux lurons composée de plusieurs espèces marines passent au-dessus d'eux en faisant la fête RED BULL dans les nageoires.Les monstres des abysses (1) : "" On s'ennuie ! ""
 
 
 
 
 Voix homme (2) : "" RED BULL donne des aiiiiles !!! """|False|30478|0.03175964951515198|0.8769484162330627|0.9446209669113159|0.3157298266887665|0.5126190185546875|0.09893220663070679|0.47802239656448364|0.387155145406723|0.10327529907226562|0.08019481599330902|0.003923932556062937|0.03148774430155754|0.02121860906481743|0.026375019922852516|0.002868592506274581|0.0018707168055698276
989|"Un livreur de COCA COLA fait le tour des bars, salles de danse ou encore dans les rues pour trouver les supporters des Bleus et les faire venir jusqu'à Paris pour soutenir leur équipe qui a besoin d'eux.L'homme (1) : "" Venez avec moi !
 
 (1) ... Allez venez !
 
 
 (1) ... Suivez-moi !
 
 
 
 (1) ... On compte sur vous !
 (1) ... Et surtout sur toi !
 (1) ... Parce que les Bleus ont besoin de toi ! ""
 
 
 Voix femme (chanté 2) : "" Savoure l'instant ! """|False|10483|0.010351915843784809|0.3061007261276245|0.01677301898598671|0.042698588222265244|0.002524496288970113|0.01215088926255703|0.006064355839043856|0.0035896897315979004|0.019974807277321815|0.00409347889944911|0.00022337480913847685|0.0014818093040958047|0.0012187538668513298|0.012707507237792015|0.0066431243903934956|0.00011389701830921695
990|"Dans une maison en pleine nature, des amis réunis dans un salon sont heureux de se retrouver et goûtent au SAN PELLEGRINO MOMENTI.Voix homme : "" Qu'est-ce qui rend ...
 ... SAN PELLEGRINO MOMENTI ...
 ... si surprenant ?
 
 ... Le temps ! Le temps consacré ...
 ... à la recherche d'un étonnant ...
 ... mélange de saveurs fruitées, faible en calories !
 ... Prenez le temps d'une pause plaisir ...
 ... en toute légèreté !
 
 ... SAN PELLEGRINO MOMENTI, ...
 ... faible en calories.
 ... Prenez le temps également de découvrir le goût unique de SAN PELLEGRINO aux fruits et le goût délicat du thé. """|False|31994|0.7533033490180969|0.9855535626411438|0.625663697719574|0.9641364216804504|0.8676331639289856|0.8979011178016663|0.2675301432609558|0.9638763666152954|0.9661248922348022|0.11617089062929153|0.3646880090236664|0.16087156534194946|9.108971426030621e-05|0.9841020107269287|0.9811458587646484|0.004386524669826031
991|"Mise en avant de précieux moments du quotidien comme les grands événements que COCA COLA a partagés avec les Français. Nous sommes  ainsi transportés dans le Paris de la Libération en 1944 ou encore dans la joie de la Coupe du monde de 98, le symbole même du rassemblement.Voix homme : "" Vous qui venez des plaines.
 ... Et vous des plages.
 ... Vous qui aimez l'encre ...
 ... et vous les mots.
 ... Vous qui traversez des mers ...
 ... et vous qui créez des ponts.
 ... Vous n'avez rien à faire ensemble.
 ... Mais pour nous, vous avez tout à faire ensemble.
 
 ... Et c'est pour cette raison que nous ...
 ... sommes fiers d'être à vos côtés ...
 ... chaque fois que vous vous rassemblez ...
 ... depuis maintenant 100 ans. """|False|26067|0.07497367262840271|0.9524669051170349|0.4266715943813324|0.9276149272918701|0.07895538210868835|0.05959111079573631|0.23038563132286072|0.0008508850587531924|0.0016695648664608598|0.0008715914445929229|0.0004412945418152958|0.0058287205174565315|0.00028628960717469454|0.007466591894626617|0.009492169134318829|0.00014909722085576504
992|"Dans une arène, deux gladiateurs s'affrontent devant une foule en délire. Alors que l'un a pris l'ascendant sur l'autre, c'est à Néron de prendre la décision du coup fatal. Alors que son pouce commence à descendre, le gladiateur sur le point de mourir fait semblant d'avaler les gorgées d'une boisson. Néron, étonné, pose son regard sur un ORANGINA qui lui donne envie. Il boit alors ladite boisson, tout comme le reste de la foule. L'arène mortuaire devient alors un lieu festif où les vannes s'ouvrent et remplissent l'arène d'eau. César, désormais en slip, plonge dans la piscine temporaire accompagné d'autres Romains.Voix homme (1) : "" Journée piscine ! ""
 
 
 
 
 
 
 Le geolier (2) : "" Je déteste ces journées piscine. ""
 
 Voix homme (3) : "" Shake the world ! ""
 Voix homme (4) : "" ORANGINA ! """|False|6358|0.002038555685430765|0.011405788362026215|0.01242308784276247|0.0020271213725209236|0.007447612937539816|0.004096033982932568|0.006498374976217747|0.001837382442317903|0.02126038260757923|0.0020400460343807936|0.0020940126851201057|0.0033926437608897686|0.0015076017007231712|0.008055523037910461|0.003967946395277977|0.0004325054760556668
993|"Un jeune homme fait la queue sous un soleil de plomb pour pouvoir entrer dans un parc d'attractions. N'en pouvant plus, il secoue et boit en plusieurs gorgées une bouteille d'ORANGINA. A chaque gorgée, il se retrouvera dans des situations insolites, et souvent rafraîchissantes.Voix homme : "" C'est meilleur quand c'est secoué !
 
 ... Toi aussi secoue ton ORANGINA et tente de gagner 1000 euros avec le jeu à secouer, ça secoue, nan ?! ORANGINAAAAA ! """|False|46103|0.08176814764738083|0.9154028296470642|0.7172672748565674|0.0087180957198143|0.05912216380238533|0.025397462770342827|0.08165948837995529|0.07768182456493378|0.9734306931495667|0.0861952155828476|0.0005461554392240942|0.03373876214027405|0.007986715994775295|0.07022015750408173|0.06008312851190567|0.00031967824907042086
994|"Quatre femmes représentant les 4 thés glacés MAY TEA s'élancent du haut d'une montagne enneigée sur des luges en bois. Pendant leur descente, elles préparent tranquillement le thé glacé qui leur est attribué.Voix femme : "" L'art du thé glacé par MAY TEA.
 
 
 
 
 
 
 
 
 
 
 
 ...  Une véritable infusion de feuilles de thé.
 ... Faible en calories et sans édulcorant.
 ... MAY TEA, l'art du thé glacé. """|False|22494|0.17489579319953918|0.031170988455414772|0.10450716316699982|0.007919438183307648|0.8290711045265198|0.8648003935813904|0.20361153781414032|0.8722078800201416|0.046090222895145416|0.7728182673454285|0.020081400871276855|0.3724142611026764|0.000366422813385725|0.74330735206604|0.9372672438621521|0.0004390499379951507
995|"Un jeune garçon fait appel à l'éruption d'énergie des volcans de VOLVIC pour réussir à marquer un penalty lors d'un match de football. Cette dernière est personnifiée à l'aide d'une voix-off masculine grave, s'adressant à notre protagoniste pour lui faire partager sa force qu'il est heureux de  mettre en oeuvre à son profit, métaphore du volcan qui sommeille en chacun de nous pour nous pousser à nous surpasser.Voix homme : "" Enfin tu m'appelles.
 
 
 ... Je t'attendais.
 
 
 ... Laisse-moi te guider.
 ... Je brûle.
 
 
 ... Laisse-moi sortir !
 ... Je suis ton second souffle.
 ... Ton premier pas.
 
 ... Rien ne pourra nous arrêter.
 
 ... Je suis ta force.
 ... Ton volcan. """|False|14451|0.0008548115729354322|0.0002990524226333946|0.006623623427003622|0.0015967770013958216|0.011876079253852367|0.0038469242863357067|0.008323288522660732|0.025802528485655785|0.012989727780222893|0.000918578589335084|0.00027502738521434367|0.0014403302920982242|0.0017460540402680635|0.0014420273946598172|0.0002478686219546944|0.00017736657173372805
996|"Un jeune homme fait la queue sous un soleil de plomb pour pouvoir entrer dans un parc d'attractions. N'en pouvant plus, il secoue et boit en plusieurs gorgées une bouteille d'ORANGINA. A chaque gorgée, il se retrouvera dans des situations insolites, et souvent rafraîchissantes.Voix homme : "" C'est meilleur quand c'est secoué !
 
 ... Toi aussi secoue ton ORANGINA et tente de gagner 1000 euros avec le jeu à secouer, ça secoue, nan ?! ORANGINAAAAA ! """|False|46106|0.08176814764738083|0.9154028296470642|0.7172672748565674|0.0087180957198143|0.05912216380238533|0.025397462770342827|0.08165948837995529|0.07768182456493378|0.9734306931495667|0.0861952155828476|0.0005461554392240942|0.03373876214027405|0.007986715994775295|0.07022015750408173|0.06008312851190567|0.00031967824907042086
997|"Une jeune femme blonde en robe à paillettes se fait servir un SCHWEPPES dans un bar nocturne. Quand le barman fait glisser la bouteille sur le bar, la protagoniste quitte rapidement l'endroit poursuivie par ses gardes du corps, pour tenter d'attraper la boisson à travers la nuit sur un comptoir interminable. Après maintes aventures, l'héroïne retrouve sa bouteille.Voix femme  : "" SCHWEPPES, what do you expect ? """|False|34079|0.00969857070595026|0.035045646131038666|0.12010406702756882|0.005095496773719788|0.024618573486804962|0.039653945714235306|0.043435558676719666|0.01372168492525816|0.5485720038414001|0.04393327981233597|0.0006644277018494904|0.007690981030464172|0.01876373402774334|0.028519075363874435|0.08504026383161545|0.00036426473525352776
998|"Dans un décor au design très pop'art qui n'est pas sans rappeler les oeuvres de l'Américain Roy Lichtenstein, depuis un tableau accroché au mur, un personnage fictif de cosmonaute désemparé s'interroge sur son devenir.Voix homme (1) : "" Journal de bord.
 (1) ... Jour 1243, ...
 (1) ... je ne sais pas si c'est la folie ou la soif qui m'aura en premier.
 Voix homme (2) : "" On décolle dans 3 minutes Michel !
 Voix femme (3) : "" PERRIER Fines bulles, ...
 (3) ... à taaable ! ""
(1) ... Ce monde est une véritable ... ""
(2) ... Sérieux Michel ! On va décoller sans toi ! """|False|14403|0.0029054514598101377|0.008526917546987534|0.009764372371137142|0.006516121793538332|0.012852326966822147|0.01795915514230728|0.023079579696059227|0.0025162731762975454|0.026449643075466156|0.011435878463089466|0.003559145610779524|0.0037296218797564507|0.017727820202708244|0.005362547934055328|0.005029499530792236|0.0018581190379336476
999|"Devant leur grand-père, des soeurs jumelles lui demandent de choisir laquelle des deux est sa préférée. Interloqué, l'homme finit par leur répondre que sa préférée n'est autre que l'eau CRISTALINE.Les soeurs (en choeur 1) : "" Papi, c'est qui ta préférée ?
 Le grand-père (2) : "" Ma préférée, ...
 (2) ... c'est ma CRISTALINE !
 (2) ... Ma CRISTALINE est excellente !
 (2) ... Et son p'tit bouchon si pratique !
 (2) ... Et puis elle n'est vraiment pas ...
 (2) ... cher !
 (2) ... Comme ça, je peux vous faire plus de cadeaux ! ""
 (1) ... Ouiiiii !!!
 (1) ... Nous aussi CRISTALINE, c'est notre préférée ! ""
 Voix femme (3) : "" Grâce à vous, CRISTALINE est l'eau préférée des Français. ""
 
 (3) ... Quand CRISTALINE ajoute du jus de fruit à son eau de source, ...
 ... ça donne de délicieux parfums à découvrir. """|False|46316|0.05839701369404793|0.06511116027832031|0.05421777814626694|0.05777497589588165|0.11991043388843536|0.11330125480890274|0.1047755554318428|0.11271648108959198|0.06399157643318176|0.049410875886678696|0.06825729459524155|0.06505483388900757|0.00942415464669466|0.4973607659339905|0.07293412834405899|0.0045803929679095745
1000|"Dans le métro, une femme déguste un MAY TEA. Le temps de quelques secondes, les saveurs la transportent dans un monde parallèle, une sorte de forêt tropicale. Le ""voyage"" est de courte durée, elle ouvre les yeux et se trouve de nouveau dans le métro.Voix femme : "" Laissez-vous surprendre par le bon goût fruité de MAY TEA.
 ... Maintenant, dans des bouteilles en plastique 100 % issues du recyclage. """|False|38783|0.019791271537542343|0.08838960528373718|0.04831107333302498|0.00025438511511310935|0.8523910641670227|0.9676124453544617|0.3016136586666107|0.9410200119018555|0.9679583311080933|0.03773223236203194|0.03717653453350067|0.4053976237773895|0.004630417097359896|0.9954240322113037|0.9853119254112244|0.005694472696632147
1001|"Des enfants dégustent leur CAPRI SUN que leur maman a pris soin de mettre dans leur goûter.Voix femme (1) : "" J'essaie toujours de faire au mieux pour mes enfants !
 
 (1) ... Et avec CAPRI SUN, ...
 (1) ... je suis sûre d'y arriver.
 (1) ... CAPRI SUN enchante les mamans et régale les enfants. """|False|838|0.01589864119887352|0.34545353055000305|0.06515414267778397|0.08273004740476608|0.4446013271808624|0.8295573592185974|0.08172525465488434|0.20693476498126984|0.03468630462884903|0.1962956339120865|0.8230919241905212|0.19763167202472687|0.0007994676707312465|0.9624409079551697|0.9425674676895142|0.005091661587357521
1002|"Une voix off énumère les ingrédients principaux de la boisson FUZE TEA qui ont été fusionnés afin d'avoir ce goût unique. Des plans sur cesdits ingrédients accompagnent la voix off, à savoir : le thé noir, la pêche et la fleur d'hibiscus.Voix homme : "" Une délicieuse fusion ...
 ... de thé noir infusé, ...
 ... saveur pêche, ...
 ... saveur d'hibiscus.
 
 ... FUZE TEA, un monde de fusion. """|False|48840|0.002586011542007327|0.004154284484684467|0.017798559740185738|0.0005171216325834394|0.16267091035842896|0.6947895884513855|0.4012431502342224|0.3695485591888428|0.05628855153918266|0.4374045431613922|0.01315667387098074|0.055270854383707047|0.00031557620968669653|0.9391259551048279|0.8184438347816467|0.00046292965998873115
1003|"Pierre Papilaud, président de ROZANA, est interviewé au sujet de l'eau naturellement gazeuse ROZANA.L'homme (1) : "" Pierre Papillaud, vous êtes président de Rozana, vous dites que cette eau est magnésienne ?
 Pierre Papillaud (2) : "" Oui ! ROZANA est unique et elle contient naturellement du magnésium.
 (1) ... Même dans cette petite bouteille de  ROZANA ?  ""
 (2) ... Bien sûr !
 (2) ... Il y a 160 mg de magnésium au litre.
 (2) ... Les autres eaux dans les magasins ... 
 (2) ... peuvent-elles en dire autant ?  ""
 Voix femme (3) : "" Mon magnésium, c'est ROZANA ! Le magnésium contribue à réduire la fatigue.
 (3) ... Mars, c'est le mois du Magnésium. Plus d'infos sur eau-rozana.com. """|False|19889|0.0025453604757785797|0.0012488083448261023|0.0021333484910428524|0.0005635709967464209|0.011592698283493519|0.015497484244406223|0.009440832771360874|0.02978542074561119|0.004489820916205645|0.004556791856884956|0.029835518449544907|0.021268334239721298|0.0006450384971685708|0.004203513264656067|0.0038753333501517773|0.0003562402562238276
1004|"Sur un terrain de basket, Tony Parker nous confie, en faisant tourner son ballon au bout d'un doigt, que marquer des paniers a toujours été sa passion. S'ensuivent des exemples d'enfants qui ""marquent des paniers"" avec toutes sortes d'objets dans leur quotidien. Tony nous invite à venir participer au jeu FRUIT SHOOT qui permet de gagner un entraînement avec le champion.Tony Parker (1) : "" Marquer des paniers, ça a toujours été mon truc !
 
 
 (1) ... Et je ne suis pas le seul.
 
 (1) ... N'importe où, ...
 (1) ... n'importe quand, ...
 (1) ... n'importe comment.
 (1) ... Quand tu trouves ton truc, rien ne peut t'arrêter !
 (1) ... FRUIT SHOOT, c'est mon truc ! ""
 Voix enfant (2) : "" FRUIT SHOOT, aux bons fruits, moins de sucre. 
 (2) ... Nouveau, FRUIT SHOOT au jus. 50% jus, 50% eau et sans sucres ajoutés. """|False|23757|0.12836909294128418|0.8776538372039795|0.35028958320617676|0.02830723486840725|0.07549125701189041|0.08832322061061859|0.07924731075763702|0.31409749388694763|0.27813681960105896|0.12970973551273346|0.020945757627487183|0.03502022475004196|0.035123225301504135|0.17318686842918396|0.010600598528981209|0.00017617724370211363
1005|"Dessin animé au trait, réhaussé de couleurs, montrant une baleine qui, après avoir bu du RED BULL, se retourne et surfe la surface de l'océan grâce au puissant jet d'eau qu'elle expulse de son évent.Voix homme : "" RED BULL donne des aiiiles. """|False|42843|0.00036182909389026463|0.015720415860414505|0.15998266637325287|0.0011617445852607489|0.5712710618972778|0.038062162697315216|0.15026380121707916|0.6734226942062378|0.3447677493095398|0.008825290016829967|0.0010250230552628636|0.10803630948066711|0.008016527630388737|0.04567284882068634|0.0005452460027299821|6.236419721972197e-05
1006|"Un jeune homme qui embrasse sa copine laisse couler sa bouteille de PERRIER par terre. Au moment où le liquide touche le sol, une énorme plante en sort et se fraye un chemin dans tous les appartements de l'immeuble d'à côté jusqu'au toit où une jeune femme se fait bronzer. D'abord étonnée, elle s'empare de la canette de PERRIER & JUICE qui sort tout droit d'une des fleurs géantes pour la boire avidement.Voix femme : "" La force des bulles, ...
 ... la douceur des fruits. Simplement extraordinaire !
 ... Nouveau PERRIER & JUICE. """|False|22484|0.0017146620666608214|0.9342557787895203|0.8074373602867126|0.4680241048336029|0.5612594485282898|0.9140063524246216|0.06689967960119247|0.9828116297721863|0.9886661171913147|0.05636307969689369|0.7599528431892395|0.9630463719367981|0.002658936195075512|0.939282238483429|0.8851528167724609|0.001474718563258648
1007|"À grand renfort d'effets spéciaux, un volcan esquisse de manière solennelle l'histoire du monde, qu'il a vu évoluer au fil des siècles. Du big bang à nos jours, ce dernier retrace les moments forts de l'histoire des terres de VOLVIC et son eau. Ptérodactyles, guerriers et volcan en éruption se partagent l'écran dans des décors majestueux sur le célèbre titre ""Iron"" de Woodkid, avant de revenir à notre époque, illustrée par un petit garçon s'aventurant dans les montagnes verdoyantes et pures de VOLVIC.Voix homme : "" Je suis un géant.
 
 ... Né du plus profond des entrailles de la Terre.
 
 ... J'ai vu la vie.
 
 ... J'ai fait la vie.
 
 ... Je l'ai vue courir sur mon ventre de pierre.
 
 ... Je suis fort, ...
 
 ... imprévisible, ...
 ... plus fort que les hommes, ...
 
 ... plus fort que le temps, ...
 
 
 
 ... Je suis la Terre, le Feu, l'Eau.
 ... J'étais là au début ...
 ... et je serai là à la fin.
 
 ... Car je n'ai pas de fin.
 ... Je suis ...
 ... immortel. """|False|5337|0.0008522352436557412|0.0006638424238190055|0.003843138925731182|0.0009185080998577178|0.02482551708817482|0.005882025230675936|0.12270361185073853|0.08056918531656265|0.014230235479772091|0.0010335271945223212|0.0009786357404664159|0.0011258362792432308|0.0007405527285300195|0.0012001506984233856|0.0008183008176274598|0.00023346072703134269
1008|"Une voix off énumère les ingrédients principaux de la boisson FUZE TEA qui ont été fusionnés afin d'avoir ce goût unique. Des plans sur cesdits ingrédients accompagnent la voix off, à savoir : le thé noir, la pêche et la fleur d'hibiscus.Voix homme : "" Une délicieuse fusion ...
 ... de thé noir infusé, ...
 ... saveur pêche, ...
 ... saveur d'hibiscus.
 
 ... FUZE TEA, un monde de fusion. """|False|44378|0.002586011542007327|0.004154284484684467|0.017798559740185738|0.0005171216325834394|0.16267091035842896|0.6947895884513855|0.4012431502342224|0.3695485591888428|0.05628855153918266|0.4374045431613922|0.01315667387098074|0.055270854383707047|0.00031557620968669653|0.9391259551048279|0.8184438347816467|0.00046292965998873115
1009|"Au petit-déjeuner, la mascotte JOKER dialogue dans son ""jargon"" avec la famille. Chaque membre de la famille traduit ce que dit Joko. Il parle du Nutri-score et du jus sans sucres ajoutés et pour finir la fille blague sur le tee-shirt trop serré de son père.La femme (1) : "" Là tu vois, Joko dit que ce jus de fruit est noté B au Nutri-score. ""
 L'homme (2) :""  Et là il dit que ce jus est sans sucres ajoutés. ""
 
 La fille (3) : "" Et là il dit qu'il faut du courage pour porter ce tee-shirt. ""
 Voix homme (4) : "" C'est parce qu'ils ont tout bon que les jus de fruits JOKER ...
 (4) ... sont aussi bons ! ""
 
 Voix femme (5) : "" JOKER réveille le goût ! """|False|32911|0.01802494376897812|0.4418996572494507|0.04620858281850815|0.023539721965789795|0.04031279310584068|0.05207489803433418|0.026782020926475525|0.060742028057575226|0.018279239535331726|0.025034410879015923|0.19740846753120422|0.15729375183582306|0.0035403312649577856|0.07643596827983856|0.1510494500398636|0.020368628203868866
1010|"Gros plan sur des citrons en phase d'infusion dans une eau minérale VITTEL. Ces éléments composent la boisson VITTEL & FRUITS BIO INFUSES qu'un homme se délecte assis sur un banc.Voix femme : "" De l'eau minérale naturelle  VITTEL ...
 ... et des citrons bio infusés lentement.
 
 
 
 ... VITTEL & FRUITS BIO INFUSES, la recette est dans le nom. """|False|27102|0.01996283419430256|0.01221505831927061|0.007240301929414272|0.00040778203401714563|0.07518691569566727|0.16801543533802032|0.03813496232032776|0.42070555686950684|0.006640194449573755|0.041638582944869995|0.1708552986383438|0.3144366145133972|0.00016109502757899463|0.12622226774692535|0.5042179822921753|0.0008448339649476111
1011|"Sur une scène de théâtre, au pied d'un sapin décoré et de nombreux cadeaux, les héros publicitaires d'OASIS chantent un ""Vive le vent"" revisité et nous souhaite un joyeux Noël.Orange (1, chanté) : "" C'est bientôt Noël ! ""
 Fraise (2, chanté) : "" Mais nous on est tout nu ! ""
 (1) + (2) : "" La neige tombe du ciel et on se pèle le jus ! ""
 Tous (3, chanté) : "" C'est nous les fruits, ...
 (3) ... les p'tits fruits, les p'tits pépins de Noël !
 (3) ... Il fait froid, on se gèle les noix, ...
 (3) ... mais à tous ""Joyeux Noël"" ! """|False|49369|0.0012174657313153148|0.9684630632400513|0.9907587170600891|0.08333127200603485|0.957058310508728|0.06665682792663574|0.16976645588874817|0.09207119047641754|0.009771314449608326|0.002449261024594307|0.004206625744700432|0.00030769145814701915|0.00033044052543118596|0.006758841220289469|0.014176717028021812|0.00012129360402468592
1012|"A flanc de montagne, un alpiniste nous présente une ""usine exceptionnelle"",  le Mont-Blanc, endroit où est ""fabriquée"" l'eau minérale naturelle MONT BLANC.L'alpiniste (1) : "" MONT BLANC !
 
 
 (1) ... le MONT BLANC, c'est aussi une usine exceptionnelle !
 
 
 (1) ... C'est ici que la nature fabrique l'eau minérale naturelle MONT BLANC.
 (écho 1) ... MONT BLANC, MONT BLANC. ""
 Voix homme (2) : ""MONT BLANC, la pureté atteint des sommets.""
 Voix femme (3) : "" Issu du Mont Blanc et faible en minéraux, l'eau minérale MONT BLANC est recommandée pour l'alimentation des nourrissons. """|False|31707|0.020887454971671104|0.01071490254253149|0.010329615324735641|0.005056067835539579|0.053916532546281815|0.0991726741194725|0.12618093192577362|0.1508605033159256|0.036563724279403687|0.037735939025878906|0.019984502345323563|0.021154159680008888|0.003453044453635812|0.017511414363980293|0.0167357437312603|0.0009687207639217377
1013|"Dessin animé au trait, réhaussé de couleurs, montrant une baleine qui, après avoir bu du RED BULL, se retourne et surfe la surface de l'océan grâce au puissant jet d'eau qu'elle expulse de son évent.Voix homme (1) : "" RED BULL donne des aiiiles. ""
 Voix homme (2) : "" Nouveau RED BULL GREEN EDITION, ...
 (2) ... au goût de fruit du dragon.
 (2) ... RED BULL donne des ailes. """|False|44547|0.00019850049284286797|0.06493561714887619|0.5071545839309692|0.0035144679713994265|0.6100658178329468|0.12154985964298248|0.1367010921239853|0.6513305306434631|0.2878611385822296|0.02287548966705799|0.005619455594569445|0.14135564863681793|0.01966065540909767|0.24729490280151367|0.0018302738899365067|7.625416037626565e-05
1014|"Un jeune homme fait la queue sous un soleil de plomb pour pouvoir entrer dans un parc d'attractions. N'en pouvant plus, il secoue et boit en plusieurs gorgées une bouteille d'ORANGINA. A chaque gorgée, il se retrouvera dans des situations insolites, et souvent rafraîchissantes.Voix homme : "" Pourquoi faut-il secouer ORANGINA ?
 
 
 
 
 
 ... Parce que  c'est meilleur quand c'est secoué !
 ... Sinon la pulpe elle reste en bas. ""
 ... ORANGINAAAAA ! """|False|50008|0.11661960929632187|0.8849259614944458|0.6872646808624268|0.018364809453487396|0.13372737169265747|0.10059695690870285|0.09642791748046875|0.29121723771095276|0.9663709402084351|0.16178150475025177|0.008100518956780434|0.07557529211044312|0.012590479105710983|0.17700167000293732|0.20560787618160248|0.0008677611476741731
1015|"A l'occasion de son 150 ème anniversaire, le SCHWEPPES ICONIC TONIC est à l'honneur, avec un film plein de pep's, de simplicité, festif et rafraîchissant.Voix femme : "" SCHWEPPES ICONIC TONIC depuis 150 ans. """|False|33978|0.14089220762252808|0.22194592654705048|0.28405827283859253|0.03776775300502777|0.041845936328172684|0.07993949204683304|0.09534252434968948|0.047656942158937454|0.04003661870956421|0.03554194048047066|0.02008669637143612|0.018914569169282913|0.007223258260637522|0.034338437020778656|0.05188273638486862|0.003143605310469866
1016|"Une voix off énumère tous les paramètres nécessaires au bon déroulement d'un pique-nique. L'un de ces paramètres n'est autre que LIPTON ICE TEA que tous les protagonistes présents au pique-nique semblent apprécier.Voix homme : "" Qu'est-ce qu'un moment LIPTON ICE TEA ?
 ... On commence avec ça.
 ... Ensuite, on rajoute ça.
 ... Eux, on les invite.
 ... Et lui s'invite !
 
 ... Le tout accompagné de LIPTON ICE TEA, ...
 ... un délicieux thé glacé tellement rafraîchissant  ...
 ... et faible en calories.
 
 ... LIPTON ICE TEA, ...
 ... délicieusement rafraîchissant. """|False|21967|0.10684109479188919|0.8983269333839417|0.3643244504928589|0.07098554074764252|0.36845681071281433|0.5866793990135193|0.07155974954366684|0.21113893389701843|0.12215207517147064|0.6356668472290039|0.05530143901705742|0.29826101660728455|0.006772170774638653|0.6427788138389587|0.685164749622345|0.14539314806461334
